gmap_id,name,address,description,latitude,longitude,category,num_of_reviews
0X80C29Bf02F41A5010X3F4Fa8D874C7A512,Bitcoin Atm By Zzbit,Bitcoin Atm By Zzbit 16958 Nordhoff St North Hills Ca 91343,Sin Dato,34.2353635,-118.5021419,Atm,1
0X80C29Bf02F41A5010X3F4Fa8D874C7A512,Bitcoin Atm By Zzbit,Bitcoin Atm By Zzbit 16958 Nordhoff St North Hills Ca 91343,Sin Dato,34.2353635,-118.5021419,Atm,1
0X80Db21F6Fe0A479F0Xa5F29210Db7A1Aa1,Citibank Atm,Citibank Atm 65971 Pierson Blvd Desert Hot Springs Ca 92240,Sin Dato,33.9610202,-116.51044,Atm,2
0X80Db21F6Fe0A479F0Xa5F29210Db7A1Aa1,Citibank Atm,Citibank Atm 65971 Pierson Blvd Desert Hot Springs Ca 92240,Sin Dato,33.9610202,-116.51044,Atm,2
0X80Dcd507C9A12Fcf0X53D4219Dbd80F057,Bank Of The West  Atm,Bank Of The West  Atm 311 S State College Blvd Brea Ca 92821,Sin Dato,33.9115568,-117.8884787,Atm,2
0X80Dcd507C9A12Fcf0X53D4219Dbd80F057,Bank Of The West  Atm,Bank Of The West  Atm 311 S State College Blvd Brea Ca 92821,Sin Dato,33.9115568,-117.8884787,Atm,2
0X80Dcd7761B29B9E90X9B3872B8061Dfb62,National Bitcoin Atm,National Bitcoin Atm 2626 E Katella Ave 100 Anaheim Ca 92806,Sin Dato,33.8033553,-117.877485,Atm,7
0X80Dcd7761B29B9E90X9B3872B8061Dfb62,National Bitcoin Atm,National Bitcoin Atm 2626 E Katella Ave 100 Anaheim Ca 92806,Sin Dato,33.8033553,-117.877485,Atm,7
0X80D95239802A01770Xc25D43Dee6A1A35B,Atm Wells Fargo Bank,Atm Wells Fargo Bank 1199 Highland Ave National City Ca 91950,Sin Dato,32.6748037,-117.0971274,Atm,3
0X80D95239802A01770Xc25D43Dee6A1A35B,Atm Wells Fargo Bank,Atm Wells Fargo Bank 1199 Highland Ave National City Ca 91950,Sin Dato,32.6748037,-117.0971274,Atm,3
0X80Dbf4D121Bcea610X5C94685C96Fe7024,Bank Of America Atm,Bank Of America Atm 730 Nordahl Rd Ste105 San Marcos Ca 92069,Sin Dato,33.1341998,-117.1192536,Atm,3
0X80Dbf4D121Bcea610X5C94685C96Fe7024,Bank Of America Atm,Bank Of America Atm 730 Nordahl Rd Ste105 San Marcos Ca 92069,Sin Dato,33.1341998,-117.1192536,Atm,3
0X80C2C80A1Ac281470X988Efb1Fc8De4396,Usc Credit Union Atm,California Los Angeles Usc Credit Union Atm邮政编码 90007,Sin Dato,34.0168627,-118.2812927,Atm,2
0X80C2C80A1Ac281470X988Efb1Fc8De4396,Usc Credit Union Atm,California Los Angeles Usc Credit Union Atm邮政编码 90007,Sin Dato,34.0168627,-118.2812927,Atm,2
0X80945F2C0B59247F0X897B4A960093B08C,Noble Credit Union Atm,Noble Credit Union Atm 5596 E Kings Canyon Rd Fresno Ca 93727,Sin Dato,36.7354718,-119.7004236,Atm,6
0X80945F2C0B59247F0X897B4A960093B08C,Noble Credit Union Atm,Noble Credit Union Atm 5596 E Kings Canyon Rd Fresno Ca 93727,Sin Dato,36.7354718,-119.7004236,Atm,6
0X8099469Fb33132990Xcd05Dee32F89Cb42,Us Bank Atm  Mcqueen Crossing,Us Bank Atm  Mcqueen Crossing 5910 Mae Anne Ave Reno Nv 89523,Sin Dato,39.5292439,-119.8796672,Atm,4
0X8099469Fb33132990Xcd05Dee32F89Cb42,Us Bank Atm  Mcqueen Crossing,Us Bank Atm  Mcqueen Crossing 5910 Mae Anne Ave Reno Nv 89523,Sin Dato,39.5292439,-119.8796672,Atm,4
0X808580645C06F5Db0X676Ff2Af85625102,Wells Fargo Bank,Wells Fargo Bank 101 Mission St Ste 100 San Francisco Ca 94105,Sin Dato,37.7923306,-122.3940444,Atm,5
0X808580645C06F5Db0X676Ff2Af85625102,Wells Fargo Bank,Wells Fargo Bank 101 Mission St Ste 100 San Francisco Ca 94105,Sin Dato,37.7923306,-122.3940444,Atm,5
0X80Ecf17Adc955Bf50Xb3867A7C4F7Ab6E9,Bank Of America Atm,Bank Of America Atm 171 N Santa Rosa St San Luis Obispo Ca 93405,Sin Dato,35.2949461,-120.6692247,Atm,1
0X80Ecf17Adc955Bf50Xb3867A7C4F7Ab6E9,Bank Of America Atm,Bank Of America Atm 171 N Santa Rosa St San Luis Obispo Ca 93405,Sin Dato,35.2949461,-120.6692247,Atm,1
0X80Dc71D4406Db3570X742Da39A1054C6Ea,Bank Of America Atm Drivethru,Bank Of America Atm Drivethru 3756 Mission Ave Oceanside Ca 92058,Sin Dato,33.2259891,-117.3316692,Atm,1
0X80Dc71D4406Db3570X742Da39A1054C6Ea,Bank Of America Atm Drivethru,Bank Of America Atm Drivethru 3756 Mission Ave Oceanside Ca 92058,Sin Dato,33.2259891,-117.3316692,Atm,1
0X80C1Cfdc7Ea77A650Xa1A04172854C4E79,Atm Wells Fargo Bank,Atm Wells Fargo Bank 5610 Lake Isabella Blvd Lake Isabella Ca 93240,Sin Dato,35.6178784,-118.4760602,Atm,3
0X80C1Cfdc7Ea77A650Xa1A04172854C4E79,Atm Wells Fargo Bank,Atm Wells Fargo Bank 5610 Lake Isabella Blvd Lake Isabella Ca 93240,Sin Dato,35.6178784,-118.4760602,Atm,3
0X80Dcb1037Dbe57150X1C912647A37Abf8F,Bank Of America Atm Drivethru,Bank Of America Atm Drivethru 5295 Arlington Ave Riverside Ca 92504,Sin Dato,33.9465251,-117.4180616,Atm,4
0X80Dcb1037Dbe57150X1C912647A37Abf8F,Bank Of America Atm Drivethru,Bank Of America Atm Drivethru 5295 Arlington Ave Riverside Ca 92504,Sin Dato,33.9465251,-117.4180616,Atm,4
0X80Dc0D83D4897A650Xa69A3359671798Aa,Bank Of America Atm Drivethru,Bank Of America Atm Drivethru 7700 El Camino Real Carlsbad Ca 92009,Sin Dato,33.0851173,-117.2681119,Atm,3
0X80Dc0D83D4897A650Xa69A3359671798Aa,Bank Of America Atm Drivethru,Bank Of America Atm Drivethru 7700 El Camino Real Carlsbad Ca 92009,Sin Dato,33.0851173,-117.2681119,Atm,3
0X80Cddd18A28713410X436De5A5E54C7D44,Bank Of America Atm Drivethru,Bank Of America Atm Drivethru 2307 Stockton Hill Rd Kingman Az 86401,Sin Dato,35.2078317,-114.0350956,Atm,7
0X80Cddd18A28713410X436De5A5E54C7D44,Bank Of America Atm Drivethru,Bank Of America Atm Drivethru 2307 Stockton Hill Rd Kingman Az 86401,Sin Dato,35.2078317,-114.0350956,Atm,7
0X80Dafdbcb02E4A830X46888E663F723Fd8,Bank Of America Atm,Bank Of America Atm 40101 Monterey Ave Unit G6 Rancho Mirage Ca 92270,Sin Dato,33.7565842,-116.3924612,Atm,1
0X80Dafdbcb02E4A830X46888E663F723Fd8,Bank Of America Atm,Bank Of America Atm 40101 Monterey Ave Unit G6 Rancho Mirage Ca 92270,Sin Dato,33.7565842,-116.3924612,Atm,1
0X80Dccd37899C6B2B0Xbbc1919B4Ffd2C1,Wells Fargo Bank,Wells Fargo Bank 4200 Chino Hills Pkwy Suite 450 Chino Hills Ca 91709,Sin Dato,33.9844766,-117.7148543,Atm,17
0X80Dccd37899C6B2B0Xbbc1919B4Ffd2C1,Wells Fargo Bank,Wells Fargo Bank 4200 Chino Hills Pkwy Suite 450 Chino Hills Ca 91709,Sin Dato,33.9844766,-117.7148543,Atm,17
0X808F7B5E0E3F247F0Xffabd77502217E24,Tri Counties Bank Atm,Tri Counties Bank Atm 1450 Linda Mar Shopping Center Pacifica Ca 94044,Sin Dato,37.5940831,-122.5023765,Atm,1
0X808F7B5E0E3F247F0Xffabd77502217E24,Tri Counties Bank Atm,Tri Counties Bank Atm 1450 Linda Mar Shopping Center Pacifica Ca 94044,Sin Dato,37.5940831,-122.5023765,Atm,1
0X80Dc7Ebad08852E30X57Dbcc607Eebfa3,Us Bank Atm  Fallbrook  Albertsons,Us Bank Atm  Fallbrook  Albertsons 1133 S Mission Rd Fallbrook Ca 92028,Sin Dato,33.3716497,-117.2561477,Atm,3
0X80Dc7Ebad08852E30X57Dbcc607Eebfa3,Us Bank Atm  Fallbrook  Albertsons,Us Bank Atm  Fallbrook  Albertsons 1133 S Mission Rd Fallbrook Ca 92028,Sin Dato,33.3716497,-117.2561477,Atm,3
0X80C8Dd75919C5B7D0X1B70Bd7339Eab1A4,Atm One Nevada Credit Union,Atm One Nevada Credit Union 5871 Fitzgerald Blvd Blgd 554 Nellis Afb Nv 89191,Sin Dato,36.2416801,-115.0445965,Atm,4
0X80C8Dd75919C5B7D0X1B70Bd7339Eab1A4,Atm One Nevada Credit Union,Atm One Nevada Credit Union 5871 Fitzgerald Blvd Blgd 554 Nellis Afb Nv 89191,Sin Dato,36.2416801,-115.0445965,Atm,4
0X809Bd9Ec86Ec3Ec30Xc637F835A45Bc65A,The Slot Bar,The Slot Bar Olympic Valley Ca 96146,Sin Dato,39.1966537,-120.2351517,Bar,8
0X809Bd9Ec86Ec3Ec30Xc637F835A45Bc65A,The Slot Bar,The Slot Bar Olympic Valley Ca 96146,Sin Dato,39.1966537,-120.2351517,Bar,8
0X809043474865419D0X23058F0464A656F,Olde Towne,Olde Towne 15040 Ca120 Ripon Ca 95366,Sin Dato,37.7975698,-121.1247435,Bar,44
0X809043474865419D0X23058F0464A656F,Olde Towne,Olde Towne 15040 Ca120 Ripon Ca 95366,Sin Dato,37.7975698,-121.1247435,Bar,44
0X80C8C43B1711Aadd0Xe6E3B4C185486Ae0,Seven Stars Lounge,Seven Stars Lounge Las Vegas Nv 89109,Sin Dato,36.1156374,-115.1753338,Bar,2
0X80C8C43B1711Aadd0Xe6E3B4C185486Ae0,Seven Stars Lounge,Seven Stars Lounge Las Vegas Nv 89109,Sin Dato,36.1156374,-115.1753338,Bar,2
0X80Dd34953Bfeb7Bf0Xcd2346B9F421Ad32,Budweiser,Budweiser Sommerset Ln Carson Ca 90810,Sin Dato,33.8445148,-118.2281921,Bar,1
0X80Dd34953Bfeb7Bf0Xcd2346B9F421Ad32,Budweiser,Budweiser Sommerset Ln Carson Ca 90810,Sin Dato,33.8445148,-118.2281921,Bar,1
0X80B1Aca517A984010X12Fc59E43Bce7B6F,Club Rio,Club Rio 735 E Aultman St Ely Nv 89301,Sin Dato,39.2482229,-114.890273,Bar,37
0X80B1Aca517A984010X12Fc59E43Bce7B6F,Club Rio,Club Rio 735 E Aultman St Ely Nv 89301,Sin Dato,39.2482229,-114.890273,Bar,37
0X8094674E7Caef74F0Xafdf2D6Cc4682E81,Splash Video Dance Bar,Splash Video Dance Bar Fresno Ca 93728,Sin Dato,36.7575331,-119.8030621,Bar,8
0X8094674E7Caef74F0Xafdf2D6Cc4682E81,Splash Video Dance Bar,Splash Video Dance Bar Fresno Ca 93728,Sin Dato,36.7575331,-119.8030621,Bar,8
0X80Dcacd96814C06F0X12F101B997Dfeffd,Pillos Bar,Pillos Bar Virginia Ave Colton Ca 92324,Sin Dato,34.0767737,-117.3094496,Bar,14
0X80Dcacd96814C06F0X12F101B997Dfeffd,Pillos Bar,Pillos Bar Virginia Ave Colton Ca 92324,Sin Dato,34.0767737,-117.3094496,Bar,14
0X80C4605F4Dab1D190X1281018Cdf158200,Lees Tavern,Lees Tavern 481 W Yermo Rd Yermo Ca 92398,Sin Dato,34.9036781,-116.8260236,Bar,18
0X80C4605F4Dab1D190X1281018Cdf158200,Lees Tavern,Lees Tavern 481 W Yermo Rd Yermo Ca 92398,Sin Dato,34.9036781,-116.8260236,Bar,18
0X80Bd60F5Dc59B9Cd0X48E445C4611B91Af,American Legion,American Legion 721 E St Hawthorne Nv 89415,Sin Dato,38.5280178,-118.6248966,Bar,8
0X80Bd60F5Dc59B9Cd0X48E445C4611B91Af,American Legion,American Legion 721 E St Hawthorne Nv 89415,Sin Dato,38.5280178,-118.6248966,Bar,8
0X8096B3A403A62F730X79E38D6Cadcdb9De,Tap Room,Tap Room 2534 Ca140 Catheys Valley Ca 95306,Sin Dato,37.4251688,-120.1064127,Bar,8
0X8096B3A403A62F730X79E38D6Cadcdb9De,Tap Room,Tap Room 2534 Ca140 Catheys Valley Ca 95306,Sin Dato,37.4251688,-120.1064127,Bar,8
0X809940A763D403450Xd85341882D787452,Floyds Fireside,Floyds Fireside 698 Kietzke Ln Reno Nv 89502,Sin Dato,39.5210893,-119.7889046,Bar,73
0X809940A763D403450Xd85341882D787452,Floyds Fireside,Floyds Fireside 698 Kietzke Ln Reno Nv 89502,Sin Dato,39.5210893,-119.7889046,Bar,73
0X8083E847Fd12Df7B0Xb667Ec7135400E34,Leaky Tiki,Leaky Tiki 2535 Lakeshore Blvd Nice Ca 95464,Sin Dato,39.1215322,-122.8649991,Bar,28
0X8083E847Fd12Df7B0Xb667Ec7135400E34,Leaky Tiki,Leaky Tiki 2535 Lakeshore Blvd Nice Ca 95464,Sin Dato,39.1215322,-122.8649991,Bar,28
0X80917Ee1B9219B270X8832143Bd0F9A312,Tonys Rendezvous,Tonys Rendezvous 536 I St Los Banos Ca 93635,Sin Dato,37.0613939,-120.8484109,Bar,48
0X80917Ee1B9219B270X8832143Bd0F9A312,Tonys Rendezvous,Tonys Rendezvous 536 I St Los Banos Ca 93635,Sin Dato,37.0613939,-120.8484109,Bar,48
0X80Dd2896E7907Fc70Xdc373D92E35Aaa92,Bng Karaoke,Bng Karaoke 12860 Beach Blvd Stanton Ca 90680,Sin Dato,33.7741926,-117.990851,Bar,8
0X80Dd2896E7907Fc70Xdc373D92E35Aaa92,Bng Karaoke,Bng Karaoke 12860 Beach Blvd Stanton Ca 90680,Sin Dato,33.7741926,-117.990851,Bar,8
0X8090061824348Fdf0X9B2Ec13917411Fb7,Lost Isle,Lost Isle 11050 Acker Island Stockton Ca 95219,Sin Dato,37.9978163,-121.4494969,Bar,8
0X8090061824348Fdf0X9B2Ec13917411Fb7,Lost Isle,Lost Isle 11050 Acker Island Stockton Ca 95219,Sin Dato,37.9978163,-121.4494969,Bar,8
0X80C8C44D722E20C70Xa35812Bb7E18Ffc9,Midway Bar,Midway Bar 4455 Paradise Rd Las Vegas Nv 89169,Sin Dato,36.1088578,-115.1545123,Bar,2
0X80C8C44D722E20C70Xa35812Bb7E18Ffc9,Midway Bar,Midway Bar 4455 Paradise Rd Las Vegas Nv 89169,Sin Dato,36.1088578,-115.1545123,Bar,2
0X80C639De12300Bcf0Xac03859E4Ad307Bd,The Office Bar,The Office Bar 1301 S Loop Rd Pahrump Nv 89048,Sin Dato,36.2007153,-115.9716096,Bar,18
0X80C639De12300Bcf0Xac03859E4Ad307Bd,The Office Bar,The Office Bar 1301 S Loop Rd Pahrump Nv 89048,Sin Dato,36.2007153,-115.9716096,Bar,18
0X80C2Db29D888Ac070Xe3Deb66Be11D360E,Sharkys,Sharkys 409 W Las Tunas Dr San Gabriel Ca 91776,Sin Dato,34.1026729,-118.1044203,Bar,37
0X80C2Db29D888Ac070Xe3Deb66Be11D360E,Sharkys,Sharkys 409 W Las Tunas Dr San Gabriel Ca 91776,Sin Dato,34.1026729,-118.1044203,Bar,37
0X80C2A4905D99Cdf70Xbb18F53C91Cbb987,Shorebar,Shorebar 112 W Channel Rd Santa Monica Ca 90402,Classy Airy Hangout With A Maritime Vibe Specializing In Innovative Mixed Drinks,34.0283589,-118.5188362,Bar,94
0X80C2A4905D99Cdf70Xbb18F53C91Cbb987,Shorebar,Shorebar 112 W Channel Rd Santa Monica Ca 90402,Classy Airy Hangout With A Maritime Vibe Specializing In Innovative Mixed Drinks,34.0283589,-118.5188362,Bar,94
0X80C2B89009Cb49930X3Ea92Acad63469A8,Hera Bar,Hera Bar 3875 Wilshire Blvd Los Angeles Ca 90010,Sin Dato,34.061847,-118.3113088,Bar,24
0X80C2B89009Cb49930X3Ea92Acad63469A8,Hera Bar,Hera Bar 3875 Wilshire Blvd Los Angeles Ca 90010,Sin Dato,34.061847,-118.3113088,Bar,24
0X80C2C7B2F83D8E370X3E401C95D70E6539,Lobby Bar,Lobby Bar 404 S Figueroa St Los Angeles Ca 90071,Sin Dato,34.0527839,-118.2554921,Bar,2
0X80C2C7B2F83D8E370X3E401C95D70E6539,Lobby Bar,Lobby Bar 404 S Figueroa St Los Angeles Ca 90071,Sin Dato,34.0527839,-118.2554921,Bar,2
0X80Deab90325C52910X8Dd4E6Ec9C87215B,Oculto 477,Oculto 477 2414 San Diego Ave San Diego Ca 92110,Sin Dato,32.7517603,-117.1933573,Bar,8
0X80Deab90325C52910X8Dd4E6Ec9C87215B,Oculto 477,Oculto 477 2414 San Diego Ave San Diego Ca 92110,Sin Dato,32.7517603,-117.1933573,Bar,8
0X8085610C1F1555550Xc4Faca8B644Ec4A8,The Guzzler,The Guzzler 1001 Harvey Dr Walnut Creek Ca 94597,Sin Dato,37.9275403,-122.0552816,Bar,1
0X8085610C1F1555550Xc4Faca8B644Ec4A8,The Guzzler,The Guzzler 1001 Harvey Dr Walnut Creek Ca 94597,Sin Dato,37.9275403,-122.0552816,Bar,1
0X808580907E284C7F0Xa5F2297F1F13Bd99,Ales Unlimited,Ales Unlimited 222 Hyde St San Francisco Ca 94102,Sin Dato,37.7829904,-122.4155721,Bar,16
0X808580907E284C7F0Xa5F2297F1F13Bd99,Ales Unlimited,Ales Unlimited 222 Hyde St San Francisco Ca 94102,Sin Dato,37.7829904,-122.4155721,Bar,16
0X80938420473C14C90Xad1Bcade3Adc8D22,Corner Bar,Corner Bar 25545 W Mc Kamey Tranquillity Ca 93668,Sin Dato,36.6485937,-120.2531692,Bar,6
0X80938420473C14C90Xad1Bcade3Adc8D22,Corner Bar,Corner Bar 25545 W Mc Kamey Tranquillity Ca 93668,Sin Dato,36.6485937,-120.2531692,Bar,6
0X80Dd27A35720C5F30Xc30E0501Ffc4163C,Quan Moi,Quan Moi 15440 Brookhurst St Westminster Ca 92683,Sin Dato,33.7384394,-117.9537474,Bar,15
0X80Dd27A35720C5F30Xc30E0501Ffc4163C,Quan Moi,Quan Moi 15440 Brookhurst St Westminster Ca 92683,Sin Dato,33.7384394,-117.9537474,Bar,15
0X809Ae7102Af3C6E30X6894988Ef57033F3,The Filling Station,The Filling Station 815 Sutter St Folsom Ca 95630,Sin Dato,38.676542,-121.178375,Bar,8
0X809Ae7102Af3C6E30X6894988Ef57033F3,The Filling Station,The Filling Station 815 Sutter St Folsom Ca 95630,Sin Dato,38.676542,-121.178375,Bar,8
0X80C8D1Bfa0385Ceb0Xf1F9767C0F3456B5,World Of Beer,World Of Beer 1300 W Sunset Rd Henderson Nv 89014,Sin Dato,36.0672397,-115.0432541,Bar,4
0X80C8D1Bfa0385Ceb0Xf1F9767C0F3456B5,World Of Beer,World Of Beer 1300 W Sunset Rd Henderson Nv 89014,Sin Dato,36.0672397,-115.0432541,Bar,4
0X809B57657284E7170Xe8Cb3A52A284Ab,7 Mile House,7 Mile House 3178 State Hwy 20 Marysville Ca 95901,Sin Dato,39.213809,-121.506555,Bar,18
0X809B57657284E7170Xe8Cb3A52A284Ab,7 Mile House,7 Mile House 3178 State Hwy 20 Marysville Ca 95901,Sin Dato,39.213809,-121.506555,Bar,18
0X80Dcb4F4Fa7050A90X385755C4514Add39,La Cueva Del Peludo Bar,La Cueva Del Peludo Bar Glen St Riverside Ca 92509,Sin Dato,34.0114868,-117.4815697,Bar,46
0X80Dcb4F4Fa7050A90X385755C4514Add39,La Cueva Del Peludo Bar,La Cueva Del Peludo Bar Glen St Riverside Ca 92509,Sin Dato,34.0114868,-117.4815697,Bar,46
0X80C2B16A1E193E0D0Xd7Bc64D37C9D85E7,Old Town Patio,Old Town Patio 115 Richmond St El Segundo Ca 90245,Laidback Hangout Featuring Draft Beer  American Grill Fare Plus A Spacious Outdoor Patio,33.9169279,-118.4172748,Bar,58
0X80C2B16A1E193E0D0Xd7Bc64D37C9D85E7,Old Town Patio,Old Town Patio 115 Richmond St El Segundo Ca 90245,Laidback Hangout Featuring Draft Beer  American Grill Fare Plus A Spacious Outdoor Patio,33.9169279,-118.4172748,Bar,58
0X808581Fa50F4991B0Xc01E72890Ecfc0B5,Café Meuse,Café Meuse 1400 Pacific Ave San Francisco Ca 94109,Sin Dato,37.7955549,-122.4184725,Bar,5
0X808581Fa50F4991B0Xc01E72890Ecfc0B5,Café Meuse,Café Meuse 1400 Pacific Ave San Francisco Ca 94109,Sin Dato,37.7955549,-122.4184725,Bar,5
0X80Dd36308D3224770Xd91C387F2Fd2F8B1,Crimson Project Llc,Crimson Project Llc 333 W 6Th St San Pedro Ca 90731,Sin Dato,33.7385453,-118.284273,Bar,2
0X80Dd36308D3224770Xd91C387F2Fd2F8B1,Crimson Project Llc,Crimson Project Llc 333 W 6Th St San Pedro Ca 90731,Sin Dato,33.7385453,-118.284273,Bar,2
0X8082Eb50Fa1309D70X7161Abeef6632C,Green Doors Tavern,Green Doors Tavern 1220 S 99 W Hwy Corning Ca 96021,Sin Dato,39.923974,-122.197824,Bar,8
0X8082Eb50Fa1309D70X7161Abeef6632C,Green Doors Tavern,Green Doors Tavern 1220 S 99 W Hwy Corning Ca 96021,Sin Dato,39.923974,-122.197824,Bar,8
0X80Ecc378Ece598C90X6776202E2D43331B,Raconteur Room,Raconteur Room 5840 Traffic Way Atascadero Ca 93422,Sin Dato,35.4905891,-120.6698457,Bar,35
0X80Ecc378Ece598C90X6776202E2D43331B,Raconteur Room,Raconteur Room 5840 Traffic Way Atascadero Ca 93422,Sin Dato,35.4905891,-120.6698457,Bar,35
0X80C2C838Dbb32D130X8Bdae95A95B7296E,El Mexicano Bar,El Mexicano Bar 5517 S Broadway Los Angeles Ca 90037,Sin Dato,33.9919151,-118.278593,Bar,8
0X80C2C838Dbb32D130X8Bdae95A95B7296E,El Mexicano Bar,El Mexicano Bar 5517 S Broadway Los Angeles Ca 90037,Sin Dato,33.9919151,-118.278593,Bar,8
0X80C2Cd264Cfc01Cb0X1E3Eb0E7164Dbe07,El Potrero Bar,El Potrero Bar 8143 Somerset Blvd Paramount Ca 90723,Sin Dato,33.8965991,-118.1559937,Bar,8
0X80C2Cd264Cfc01Cb0X1E3Eb0E7164Dbe07,El Potrero Bar,El Potrero Bar 8143 Somerset Blvd Paramount Ca 90723,Sin Dato,33.8965991,-118.1559937,Bar,8
0X8085811658D777950Xd00Dcc375E6A198F,Nightingale Bar,Nightingale Bar 239 Kearny St San Francisco Ca 94108,Lush Ferns  Low Lighting Set A Playful Backdrop At This Homey Retrocool Cocktail Lounge,37.7903425,-122.4041949,Bar,28
0X8085811658D777950Xd00Dcc375E6A198F,Nightingale Bar,Nightingale Bar 239 Kearny St San Francisco Ca 94108,Lush Ferns  Low Lighting Set A Playful Backdrop At This Homey Retrocool Cocktail Lounge,37.7903425,-122.4041949,Bar,28
0X8091Abdd88948B790X8Ca83A6C271Db27F,The Doghouse Taproom,The Doghouse Taproom 2723 Central Ave Ceres Ca 95307,Sin Dato,37.592739,-120.9571287,Bar,33
0X8091Abdd88948B790X8Ca83A6C271Db27F,The Doghouse Taproom,The Doghouse Taproom 2723 Central Ave Ceres Ca 95307,Sin Dato,37.592739,-120.9571287,Bar,33
0X80C8D43164A232Eb0Xc04E34Bdbe3C7558,Tomfoolery Pub,Tomfoolery Pub 1331 S Boulder Hwy Henderson Nv 89015,Sin Dato,36.0156507,-114.9580832,Bar,5
0X80C8D43164A232Eb0Xc04E34Bdbe3C7558,Tomfoolery Pub,Tomfoolery Pub 1331 S Boulder Hwy Henderson Nv 89015,Sin Dato,36.0156507,-114.9580832,Bar,5
0X80C8C16C2C29411D0Xe707B9B8F966936D,Elbow Creek Bar,Elbow Creek Bar 740 S Decatur Blvd Las Vegas Nv 89107,Sin Dato,36.1634312,-115.2072287,Bar,74
